,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,RespectfulResponse,CourteousExchange,ActiveListening,Contract,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
4857,-0.39686609762067243,-0.5065919164222484,-1.5498423887423185,-0.1429546187707469,0.7014760635692648,0.6557058797007002,1.0175876473118841,0.9466579047036832,-1.1124208768439527,0.8117260169869184,-1.0662422545583397,0.49067915569344955,0.4783542977305066,0.4990633655784165,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,1.462596279828045,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
9808,1.4698913096837918,-0.9723379092716081,1.4939525165760907,-1.1486887284272875,-0.1856936245776319,-0.9967786961579193,2.0293073205191656,-0.6258635316811727,1.1252126907088624,-1.1095869944319905,0.8437620154350087,2.417934284104485,1.4449218825567476,1.4718964368813727,-1.45988609539888,1.4706742426431563,-0.48116458471979834,0.47693122604458105,1.462596279828045,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4238,0.3226472432890769,-0.9723379092716081,-0.19704465304524774,-0.6615256966940308,0.6662359534538356,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,-0.8898664647142638,-0.23659273820296906,-0.8109685286837415,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,-0.48098688487745467,1.453943336936338,1.4492680783271112,-0.4818284474094517,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9259,-0.6594080899846017,-0.5065919164222484,-0.2936730627378957,1.98235899092065,0.25526039254727323,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0.6871651262936235,-0.7019434452315562,0.8134183153591923,0.49067915569344955,-0.48821328709573447,1.4718964368813727,-1.45988609539888,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3662,-0.5463951605716778,-0.9723379092716081,-0.8251293160474592,0.39081761873900955,-1.5884408756998531,1.316699710044148,1.0175876473118841,0.9466579047036832,-1.0083535592662234,-1.05059667905891,-1.1692633469769966,-2.4002035369231036,-1.4547808719219755,-1.446602777027496,1.4647605064018812,-0.48098688487745467,-0.48116458471979834,0.47693122604458105,0.4903839162092966,2,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3370,-0.626287194669226,-0.04084592357288879,0.6726110341885836,-0.3752658569693969,-2.4907147163161727,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-0.9630774170782234,-1.5756642806874692,-1.0208246421216123,-1.436575972717586,-1.4547808719219755,-1.446602777027496,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
9347,-0.4578418044774309,0.8906460621258305,0.4793542148032877,-0.6516762389463419,-0.3599770889698972,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1.3091086793433337,-1.0509553111132093,1.1483671329964198,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
8710,-0.651578254899586,-0.5065919164222484,-1.5981565935886426,-1.240591822100753,-2.336133050875635,-2.9797601871882624,0.005867974104602262,2.519179341088539,0.5173400722408086,-1.2843875179888486,0.42533425520563284,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
7163,-0.5436928281087078,0.8906460621258305,1.349009902037119,1.3508322860484792,0.21486212766621188,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,1.2159483972015137,2.095570551888906,1.2623473897372444,-0.47294840851206826,0.4783542977305066,1.4718964368813727,-1.45988609539888,0.4948436788828508,-1.4487185455478664,1.4492680783271112,-1.4540408110282002,2,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
73,-0.671811103083874,0.4249000692764709,-0.8734435208937832,-1.1377268004212815,-1.25794852512954,-0.9967786961579193,-1.0058516991026796,0.9466579047036832,-0.9581887685311218,1.9215319817206598,-0.8303303660906955,0.49067915569344955,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
6770,0.4161895208534222,-0.9723379092716081,-0.3419872675842196,0.7790399500801831,0.19648767147176494,0.3252089645289763,-1.0058516991026796,0.9466579047036832,1.36185331629343,0.5789155942573697,1.5457133629809128,-1.436575972717586,-2.4213484567482166,-2.4194358483304526,0.4898783058016274,0.4948436788828508,1.453943336936338,-1.4677424785204796,-0.4818284474094517,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
3178,-0.6571907915534467,0.4249000692764709,-0.2453588578915717,-0.28475432634777614,-1.6665998577906116,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-0.688892931544791,0.5202839109385883,-0.5203798009478985,-0.47294840851206826,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,0.47693122604458105,0.4903839162092966,2,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2650,0.016590769213733793,-0.9723379092716081,0.28609739541799184,-0.42464258518641534,-0.05950634098637025,1.316699710044148,0.005867974104602262,0.9466579047036832,-1.1965129586335315,-0.877342465138771,-1.4166373473917444,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
6894,-0.5683602731553055,-0.04084592357288879,1.7355235408077105,-0.611523758064066,-0.5048392450657353,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1.150855858996483,-0.46926343415811606,1.1541392395336478,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,1.462596279828045,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2880,-0.6490145035885633,0.8906460621258305,-1.2599571596643748,-1.0621142857265582,0.27017367648856017,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,-1.1928936431725867,-0.8183614648839842,-1.0529229016391488,-2.4002035369231036,-2.4213484567482166,-1.446602777027496,-1.45988609539888,-0.48098688487745467,-2.4162725063759347,-1.4677424785204796,-2.4262531746469485,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
9971,-0.6323154747789282,-0.5065919164222484,-1.115014545125403,0.01844328974846858,-0.20284658939924052,-1.3272756113296431,0.005867974104602262,0.9466579047036832,0.9308756344527617,-0.8183614648839842,0.9683416789994113,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1627,-0.5346157626561676,-0.04084592357288879,-0.4869298821231915,-1.271613322998601,1.3373711887603903,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-1.0859862207552538,-2.098888723147091,-1.2634670190206427,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,0.4903839162092966,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3564,1.8311723728100853,0.4249000692764709,0.044526371186372066,2.428521269901087,-0.18219918474650446,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.9507073917123118,-0.002664501278201933,-1.0578863413921171,-2.4002035369231036,-1.4547808719219755,-1.446602777027496,-1.45988609539888,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,1.462596279828045,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6799,0.5973150864483842,-0.04084592357288879,-0.5352440869695154,-0.3223385861236661,-0.2231737516095243,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1.1446777482797723,1.6299008020587678,1.1910748090136687,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2139,-0.6596159617125223,0.4249000692764709,0.7692394438812314,1.5959551955962596,2.011388626211187,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-1.1785807804919173,-1.0511206544629188,-1.3025714736208203,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,-0.4818284474094517,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1496,-0.4019243096667445,-0.9723379092716081,0.2377831905716679,-0.033156251212933495,2.7823650413144505,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-0.18294158394766508,-0.527404909376702,-0.32869386640617887,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1492,-0.6670300533416964,-0.5065919164222484,0.7692394438812314,-0.34635191448569563,0.2960741728375074,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-0.8339440097161906,-0.7601558085003559,-0.7902456805596791,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
6912,0.8382384191085535,-0.9723379092716081,-0.10041624335259981,0.5734521128333169,-1.560715541807475,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0.7985908475444652,0.5210500794182279,0.7204257812702429,1.4543067198989672,1.4449218825567476,1.4718964368813727,-1.45988609539888,1.4706742426431563,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,2,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6881,2.7652093369340665,-0.5065919164222484,0.3827258051106398,-0.24432133415713905,-0.1020115524720249,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0.7921177486813885,-0.9935206204951417,0.8624689565210965,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,0.4948436788828508,1.453943336936338,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8066,-0.5655193595403883,-0.9723379092716081,-0.6801867015084874,1.9305800078327864,1.4986176370861926,0.986202794872424,1.0175876473118841,0.9466579047036832,0.981983465380458,0.4075872810444089,1.1632085172812268,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1221,-0.6661985664300133,-0.9723379092716081,1.5422667214224148,-0.621764016648435,-0.46430891495690235,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,-0.7073228734409629,0.40758821255623784,-0.5807317078558246,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
5630,-0.6503310245320614,-0.5065919164222484,-1.5498423887423185,-0.567850523364585,-0.2127784735851056,0.986202794872424,-1.0058516991026796,0.9466579047036832,0.9694063810271933,0.054742243984985645,0.9864649328194018,-1.436575972717586,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-1.45681744863776,0.48638937610826977,-0.4954056262379492,-1.4540408110282002,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2090,-0.3550145897326246,0.8906460621258305,-0.4386156772768675,2.165177537314628,0.41872181301594324,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,-0.47216892230903207,0.4621622303463757,-0.5176502954811527,1.4543067198989672,2.4114894673829887,1.4718964368813727,-0.48500389479862627,0.4948436788828508,0.48638937610826977,1.4492680783271112,0.4903839162092966,2,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1063,-0.6522018700833483,-0.5065919164222484,1.0108104681128514,1.3187827165249182,-0.01762110441974919,1.6471966252158718,0.005867974104602262,2.519179341088539,-1.2672262842568418,-0.29371909840552307,-1.421296414003787,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8443,-0.530666199825673,-0.5065919164222484,-1.6464707984349665,-0.11463219697269196,-0.03508995497524102,2.3081904555593193,0.005867974104602262,-0.6258635316811727,0.8081322013196791,0.46258141066958264,0.75656885925118,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
5535,-0.5987095454317375,-0.9723379092716081,-1.5015281838959946,2.0047984770747065,0.058659087844946424,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0.832648363612209,-0.7596459455005619,0.7207628286153607,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,2.4396427070021347,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,-0.4818284474094517,2,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2044,-0.6713260690520589,-0.5065919164222484,-1.5498423887423185,2.202275246502564,-0.17365781811244335,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,-1.2281788393951167,1.6299008020587678,-1.165690028054455,1.4543067198989672,0.4783542977305066,0.4990633655784165,1.4647605064018812,-2.4326480123980656,1.453943336936338,1.4492680783271112,-1.4540408110282002,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3704,1.8367849094639461,2.2878840406739096,-1.115014545125403,-1.0296178840303865,-0.8804224714849571,0.986202794872424,0.005867974104602262,-0.6258635316811727,-1.2246318716680178,-1.5753429091063438,-1.1172113252252043,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9832,-0.60841022606804,-0.04084592357288879,-0.003787833659951896,-0.681049780236157,-0.05602030205876957,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.9675434174259131,-1.1095869944319905,0.7997796399052005,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
474,-0.4915170244005952,-0.04084592357288879,-1.3082713645106987,1.159066102712327,-0.813312800272623,0.986202794872424,-1.0058516991026796,-0.6258635316811727,-0.9467078288534457,-0.11970185985816846,-0.737076377320765,-0.47294840851206826,-0.48821328709573447,-1.446602777027496,-1.45988609539888,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
9290,-0.6074401580044098,0.4249000692764709,-1.5498423887423185,-0.6677508490416557,-1.730340201139758,-0.9967786961579193,1.0175876473118841,0.9466579047036832,1.2687924981035257,0.17053149315260288,1.2275996458739162,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-1.45681744863776,0.48638937610826977,-1.4677424785204796,-1.4540408110282002,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
5657,0.24469534531878914,-0.9723379092716081,1.4456383117297669,-0.9546607231888256,0.9397290479588953,0.986202794872424,0.005867974104602262,-0.6258635316811727,1.413651722035568,0.054611832328876474,1.4385364121479827,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-1.4487185455478664,-1.4677424785204796,-0.4818284474094517,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5117,1.1876707937433633,-0.5065919164222484,-1.5981565935886426,0.36469708659154143,-0.9074559069628447,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,1.2678492924150169,-0.2944838696174182,1.3981187512372053,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,1.4706742426431563,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1147,-0.004196403578342943,0.4249000692764709,-0.19704465304524774,-0.8521372089555636,0.5231898139527252,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,-1.0049951010667304,0.3460540548161849,-1.0045146539698897,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
2202,-0.6576065350092882,-0.5065919164222484,1.7355235408077105,2.070429612142208,0.3485171424207734,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.2943867521029611,1.6888818023135546,-0.12377023562524492,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,0.48638937610826977,-1.4677424785204796,1.462596279828045,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1515,-0.2616108933202265,-0.9723379092716081,0.8658678535738794,-1.2023617834468279,-0.5041767084811434,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-1.0908014928540772,1.3972494349740805,-0.9179164188806113,-1.436575972717586,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1959,-0.5416141108295001,-0.5065919164222484,-0.5835582918158394,1.5737873550328543,-1.0856358055092008,-0.9967786961579193,1.0175876473118841,0.9466579047036832,-0.8898850898119973,-0.2951398635354411,-1.039485415046655,1.4543067198989672,0.4783542977305066,1.4718964368813727,0.4898783058016274,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
9867,-0.6668914721897492,0.4249000692764709,-0.2453588578915717,1.6371346812181231,-1.602557417950631,0.6557058797007002,2.0293073205191656,0.9466579047036832,0.7508375613068536,1.9222138716675392,0.8775655136405761,-0.47294840851206826,0.4783542977305066,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,1.453943336936338,0.47693122604458105,-0.4818284474094517,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
8692,-0.08173255809278916,0.4249000692764709,0.18946898572534393,-0.8957054735573519,1.2205645321466299,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0.6601706853816881,0.2290583813905824,0.619196776501694,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-1.4487185455478664,-1.4677424785204796,0.4903839162092966,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1554,-0.45215997724759655,-0.9723379092716081,-0.3419872675842196,0.7050927718002055,0.41856907450873687,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,-0.8277424345833864,-0.8186824405725818,-0.850382900896712,-1.436575972717586,-2.4213484567482166,-2.4194358483304526,1.4647605064018812,-0.48098688487745467,0.48638937610826977,1.4492680783271112,-1.4540408110282002,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8582,1.3281227912418283,0.4249000692764709,-0.970071930586431,0.21236242397344543,-1.400501238570095,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1.1549928786543,0.28769006470936315,1.1425739930054126,-0.47294840851206826,0.4783542977305066,0.4990633655784165,0.4898783058016274,-2.4326480123980656,2.421497297764406,2.4216049306096417,1.462596279828045,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
5577,-0.6225455035666522,-0.9723379092716081,-0.4386156772768675,1.9773261002907372,-0.6378813298989602,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,0.9581650635110628,-0.7015242649083493,1.0067846719324658,1.4543067198989672,0.4783542977305066,2.444729508184329,-1.45988609539888,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
